PRODUTC,VALUE,DATETIME,CELL_ON_SITE,DW_A_NUMBER_INT,DW_B_NUMBER_INT,COUNTRY_A,COUNTRY_B,CELL_ID,SITE_ID
Voice,0,2012-05-07 00:01:32.0,2,9d957f997f82d2c,480c1367bc96546,19e2e,19e2e,25b28c826b,7ed219f2f7
Voice,30,2012-05-07 00:01:32.0,4,dffc57cab8db9f8,aedbeb251a4a29a,19e2e,19e2e,9708bb99ce,a3efd45afb
Voice,87,2012-05-07 00:01:32.0,2,44eac4fd96ef283,f6afddcb06a0cbc,19e2e,19e2e,d6f70d63cd,2f502776ef
Voice,12,2012-05-07 00:01:32.0,4,a7fd7db0c90af3b,6be2ba51f28bd9a,19e2e,19e2e,af4d7d96fc,e9a201c011
Voice,0,2012-05-07 00:01:32.0,2,232b75d0ec3fcdc,170d0c10b5867f5,19e2e,19e2e,86b356ec47,0278700b25
Voice,14,2012-05-07 00:01:32.0,2,da1b20402d317cc,5b35a19ad21b1e2,19e2e,19e2e,3003be076c,2802d8247a
Voice,0,2012-05-07 00:01:32.0,1,d29eb6dacf089b2,192ca3c30c15e46,19e2e,19e2e,fa8a209780,11e254d6b7
Voice,84,2012-05-07 00:01:32.0,2,64f0754fd7540e7,ab0a538eae6dbff,19e2e,19e2e,7b43d3cd70,56c70baa97
Voice,30,2012-05-07 00:01:32.0,3,f970e8170c4b31c,638a3132ad203b9,19e2e,19e2e,833c2b967a,55d6d9039c
Voice,1,2012-05-07 00:01:32.0,2,493d46f989df544,ed9735cc3e872d6,19e2e,19e2e,90db67ace4,e5029cc30f
Voice,0,2012-05-07 00:01:32.0,0,e8a4e76e7bd614f,253b51604a4e1fc,19e2e,19e2e,6c1eb77131,928a59b635
Voice,4,2012-05-07 00:01:32.0,1,2fac5131e96539e,60a87c043a776ad,19e2e,19e2e,fb2d5cd3ff,07531b72e2
Voice,18,2012-05-07 00:01:32.0,1,8a69ee164b8a648,5034a44842a1e17,19e2e,19e2e,b01305e51d,7de24de80d
Voice,25,2012-05-07 00:01:32.0,0,42cc2892c9e402c,b315c0555d69368,19e2e,19e2e,15f5725977,c6bd18d180
Voice,0,2012-05-07 00:01:32.0,1,23ead7df57b86db,c5216a237fcbaea,19e2e,19e2e,771430a49a,0e9ebcb77b
Voice,277,2012-05-07 00:01:32.0,0,ad31a84202ea4df,53faf413574025e,19e2e,OTHER,e24c45e260,f73e7aca85
Voice,298,2012-05-07 00:01:32.0,1,09c2d53a66c6dfa,10521abc9041e04,19e2e,19e2e,e2ff2bee78,7c996a37fc
Voice,0,2012-05-07 00:01:32.0,1,11dc96cc813cb8f,1a49f8b0ded9de6,19e2e,19e2e,5b4e1d509e,012114d799
Voice,0,2012-05-07 00:01:32.0,4,7d3e8b6a510f25c,3adab582918e7b8,19e2e,19e2e,665885c99c,4ed4d8b115
Voice,30,2012-05-07 00:01:32.0,3,b7006fab1a4a1ec,2b5b7c024627054,19e2e,19e2e,de60374173,47657c9634
Voice,122,2012-05-07 00:01:32.0,0,79a7fe7c4caeac5,bef158b86c8d971,19e2e,19e2e,e944963fb2,51d21d438f
Voice,404,2012-05-07 00:01:32.0,0,40d114a44e9559d,1ddab2b5a2f5011,19e2e,19e2e,c6b320947f,f3a6b6efd1
Voice,0,2012-05-07 00:01:32.0,4,475b1f0da9d0814,80237edeb1855be,19e2e,19e2e,50770231fb,660b5ea9ad
Voice,490,2012-05-07 00:01:32.0,2,d36d2bceab549a9,2d39ca59cea73eb,19e2e,19e2e,e3b64da2f8,43ee48e4d6
Voice,0,2012-05-07 00:01:32.0,0,d82f26ce1b761d4,6b7b84ee81273c6,19e2e,19e2e,5eb266f671,4e76973e5a
Voice,0,2012-05-07 00:01:32.0,1,a82637fb85da131,5fcc39518bf55f2,19e2e,19e2e,bdc3bf9f32,80b41425ab
Voice,54,2012-05-07 00:01:32.0,2,87e62551c11c4c3,69670a059f85fdc,19e2e,19e2e,bcc3209833,b4e77d440c
data,0,2012-05-07 00:01:32.0,_,74f1219fc56ef4e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:32.0,_,1c93b1bc88dc932,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:32.0,_,7a73a642d0d331a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-07 00:01:33.0,2,34d32e4de40e4fa,1b73b15b4c9e9af,19e2e,19e2e,1a7c017628,87e3a7f64c
sms,0,2012-05-07 00:01:33.0,2,3917e702e974b67,aaaf0e4bdec7311,19e2e,19e2e,e2395fa7f7,f71ad07dde
sms,0,2012-05-07 00:01:33.0,0,b2935f10f8611d0,e09e736e46c5c3d,19e2e,19e2e,f3ef98c052,204d4d24d1
sms,25,2012-05-07 00:01:33.0,2,2b15e565e755d48,0e2675f9264f311,19e2e,19e2e,72b39ec48a,4e27e631ad
sms,0,2012-05-07 00:01:33.0,1,d63670344010f78,93343ba6e41af95,19e2e,19e2e,9dbc70e891,995eea2683
sms,0,2012-05-07 00:01:33.0,3,b4594a405538702,aaaf0e4bdec7311,19e2e,19e2e,885037e317,a7bd4c027b
sms,0,2012-05-07 00:01:33.0,3,643dc5af04bb711,d36adb3016ada3b,19e2e,19e2e,3425310c4f,9159d9844c
sms,0,2012-05-07 00:01:33.0,3,1378fecc2c694b1,aaaf0e4bdec7311,19e2e,19e2e,6077ca8ea0,029ef38f0b
sms,0,2012-05-07 00:01:33.0,1,2d55256b50590ac,3dcfaddeb578d69,19e2e,19e2e,7f1f2f889f,b4ddb9e93c
sms,0,2012-05-07 00:01:33.0,1,ef3e557791db7ab,d4493accc06a9d5,19e2e,19e2e,8cee3d86a3,d06f40f9d5
Voice,31,2012-05-07 00:01:33.0,1,76f9bf6d6a4cd3d,958b4e845c5111a,19e2e,19e2e,028f73b7fb,f48350b75f
Voice,58,2012-05-07 00:01:33.0,4,ea0508035479484,e094cdfec53d155,19e2e,19e2e,2732ce2541,9330e2c1d1
Voice,60,2012-05-07 00:01:33.0,5,29ad52903e160e7,6035f939f9b7515,19e2e,19e2e,9cf50c13b7,f24a0f63fa
Voice,2,2012-05-07 00:01:33.0,2,bcb1786ff6ce818,42b0f2c96a3162d,19e2e,19e2e,9c5f006a36,7de24de80d
Voice,1,2012-05-07 00:01:33.0,2,a7b181f7016962c,0aca839d53b4648,19e2e,19e2e,aacd7dff8c,5da87949e2
Voice,73,2012-05-07 00:01:33.0,3,47e8d6c7f7fa61f,a6ae7075022528b,19e2e,19e2e,4aed6896bf,c1ec9c885f
Voice,2,2012-05-07 00:01:33.0,0,2cba052575b3119,485a6decc7de6fc,19e2e,19e2e,7ea7f9e5ec,5c565fbfb1
Voice,32,2012-05-07 00:01:33.0,0,a164f2a4d3f841a,52c4ac2779810cd,19e2e,19e2e,4f64e93674,43ee48e4d6
Voice,41,2012-05-07 00:01:33.0,0,a6244b8f659ccb9,5831aa8cd2031ba,19e2e,19e2e,80c2221eec,8fd6f8d1c5
Voice,0,2012-05-07 00:01:33.0,1,25b6ee7e30f3b4d,2e543bf174fe5a5,19e2e,19e2e,69aa8d0f17,16205e9f52
Voice,0,2012-05-07 00:01:33.0,1,e6c66664c16b21a,55ad144fa74fddc,19e2e,19e2e,a6606f4ac1,c6400e443f
Voice,7,2012-05-07 00:01:33.0,3,d55bde69586f022,28c4964506ce89e,19e2e,19e2e,cb77555946,e04667f9c7
Voice,92,2012-05-07 00:01:33.0,1,a0b387d113cd76b,8243aeeb2dc92f8,19e2e,19e2e,3c9b706691,c06620882a
Voice,0,2012-05-07 00:01:33.0,1,90000e9328cac69,bb65836d1717850,19e2e,19e2e,3c5b7b0f2a,5639bea67f
data,0,2012-05-07 00:01:33.0,_,3f3890a01ce19d5,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:33.0,_,32193dbced6cb31,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:33.0,_,5d2283c4541f9da,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-07 00:01:33.0,1,4221d85f19b4e80,19e68e80103885e,19e2e,19e2e,4Y/9Swxhql,4Y/9Swxhql
sms,25,2012-05-07 00:01:34.0,2,3bc57d386c58050,bae93e33c970336,19e2e,19e2e,2f6cd52ea0,07531b72e2
sms,50,2012-05-07 00:01:34.0,0,94ca0f8fd2cc374,41d3e6c558349e4,19e2e,19e2e,19c95a8eca,ba8ce6e4ef
sms,0,2012-05-07 00:01:34.0,2,b0e23ffc9bf3e45,aaaf0e4bdec7311,19e2e,19e2e,189a0fa37b,d982ba5017
sms,0,2012-05-07 00:01:34.0,2,8a781f1bb1c1c8f,aaaf0e4bdec7311,19e2e,19e2e,985a02d2d5,2371f0c1df
sms,0,2012-05-07 00:01:34.0,0,f3fc13e795bfdd8,9544c26842d3fd9,19e2e,19e2e,413b2b0774,814d6c8277
sms,0,2012-05-07 00:01:34.0,2,4237b29642d0d40,717bef2302624f3,19e2e,19e2e,c916b4fdd1,dac8dcaeb9
sms,0,2012-05-07 00:01:34.0,2,0891e08b3865e79,6c9f85fc0f40e59,19e2e,19e2e,c919baf9c8,4d67cb1e72
sms,0,2012-05-07 00:01:34.0,0,9ac23e12a249c9c,7af76c2046e02f3,19e2e,OTHER,178dc8724e,36f665a51e
sms,25,2012-05-07 00:01:34.0,0,52aedbbaa290495,762ea22ed5d73f8,19e2e,19e2e,a37bf6745c,84e3e7f10d
sms,0,2012-05-07 00:01:34.0,0,a0868f256e6230b,a1c14bc45a2c11f,19e2e,19e2e,1e78f22c1f,de2a8cf96f
sms,0,2012-05-07 00:01:34.0,1,da18d69e83d6d4e,93343ba6e41af95,19e2e,19e2e,b7d5388b0c,bfed0deee9
sms,0,2012-05-07 00:01:34.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
sms,0,2012-05-07 00:01:34.0,4,ed1e3ebef5fc7ef,93343ba6e41af95,19e2e,19e2e,ee2e5d5b15,51dcba5778
sms,0,2012-05-07 00:01:34.0,3,a1f29bc719e68e6,7af76c2046e02f3,19e2e,OTHER,a3f835cccb,c1ccd3443b
Voice,19,2012-05-07 00:01:34.0,0,69ee93ca51e113f,2f1da97745af0af,19e2e,19e2e,7f516fe61d,e04667f9c7
Voice,28,2012-05-07 00:01:34.0,3,759ee6455bc5dbe,db5ece9a31d1619,19e2e,19e2e,7bd4f094e9,d982ba5017
Voice,6,2012-05-07 00:01:34.0,1,2ba25e021da7ff0,95f7895c2761cc5,19e2e,19e2e,dc94241727,ad67d8727e
Voice,0,2012-05-07 00:01:34.0,1,7316d3085b0435a,1a49f8b0ded9de6,19e2e,19e2e,37f1ec98db,3fef625ad9
Voice,0,2012-05-07 00:01:34.0,3,fad5c2ebad09c13,3d2db480e660ecd,19e2e,19e2e,d717053e82,7f76d66503
Voice,35,2012-05-07 00:01:34.0,2,2cf9db9bf1ad28c,fe2fff2b5c8e976,19e2e,19e2e,292f19e337,43adae9a57
Voice,82,2012-05-07 00:01:34.0,0,73319d62b4aa61d,cf1777340cbe53a,19e2e,19e2e,1f932178fe,de3cfcbcac
Voice,90,2012-05-07 00:01:34.0,0,1174e82cac4bed6,d700ce2422aab67,19e2e,OTHER,f044b3b425,e3d153c158
Voice,0,2012-05-07 00:01:34.0,2,0579827af8ecd46,c99fd100e7440ba,19e2e,19e2e,bcc3209833,b4e77d440c
Voice,10,2012-05-07 00:01:34.0,1,be71b07f17bb40f,8527d75a4543d6c,19e2e,19e2e,fdda1352af,af34115792
Voice,94,2012-05-07 00:01:34.0,2,3de13c38dbc82c5,8ef545c2c606a4d,19e2e,19e2e,d88c900d78,2f22c07d70
Voice,0,2012-05-07 00:01:34.0,1,02a69e86a2cc31b,20c237ec7820548,19e2e,19e2e,771be3e3c3,d72a3acaba
Voice,0,2012-05-07 00:01:34.0,2,7ffd7cbad00fd08,eaaf1164d04a757,19e2e,19e2e,04684ebe35,e04667f9c7
Voice,0,2012-05-07 00:01:34.0,0,37e5a46fbead6e6,7c9fbd79410e32a,19e2e,19e2e,857b559354,0278700b25
Voice,112,2012-05-07 00:01:34.0,2,14844eee546c7b0,55555241c30732b,19e2e,19e2e,1a7c017628,87e3a7f64c
Voice,118,2012-05-07 00:01:34.0,2,9a72e81dc089af7,160a8f96dac62a1,19e2e,19e2e,70602ce404,7753ddd136
Voice,60,2012-05-07 00:01:34.0,3,0e39cb7298845f0,ac1fc4d6406258a,19e2e,19e2e,c13370c422,8cb14f902e
Voice,0,2012-05-07 00:01:34.0,1,5b3731e2e20df7e,b884454f1464b7d,19e2e,19e2e,085e63acc5,487765ff90
Voice,270,2012-05-07 00:01:34.0,5,516613bffc7d542,caef8958b1d6664,19e2e,19e2e,0fd7c01716,0658cf8aaf
Voice,0,2012-05-07 00:01:34.0,0,ae97fef56b7a4da,c90397d6ec4305a,19e2e,19e2e,fdc1872ff6,e9a201c011
Voice,14,2012-05-07 00:01:34.0,3,998a4213f239037,3bda45a44cd7e7e,19e2e,19e2e,ec90c83fd3,6e10745cb4
Voice,0,2012-05-07 00:01:34.0,2,a4994af79f5156e,cb4cd78df4b989e,19e2e,19e2e,d25a34f988,5f6100dbe1
Voice,189,2012-05-07 00:01:34.0,0,18d9ddc5c37de52,e5c82fb769167d6,19e2e,19e2e,cd828df0e4,c07a544c63
Voice,14,2012-05-07 00:01:34.0,1,2f44ad206da070a,19c53d12f14114c,19e2e,19e2e,611ffe7b03,7ee1a1444f
data,0,2012-05-07 00:01:34.0,_,31f3d6806183881,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:34.0,_,c6cc0938a1f8def,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:34.0,_,96eba9bea717e07,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:34.0,_,414a95ff3781328,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:01:35.0,2,1f87802dc08218a,9baab31a9fa8f28,19e2e,19e2e,74da439f2c,70a989da87
sms,0,2012-05-07 00:01:35.0,1,e5590eab4077d7a,e279517ee793b5c,19e2e,19e2e,ba98702e7c,92406df21a
sms,0,2012-05-07 00:01:35.0,0,07f7b66b01da0dd,f9e822361674649,19e2e,19e2e,d378cd5786,ed2333b820
sms,0,2012-05-07 00:01:35.0,4,ad08544cc862053,cbd5a4b4c6ab308,19e2e,19e2e,9e6277083b,ae6f1d7150
sms,0,2012-05-07 00:01:35.0,0,b938b7ccafe38b3,dd64e167aaf6153,19e2e,19e2e,a04daaa926,d1809b909f
sms,0,2012-05-07 00:01:35.0,1,2097ee231e6607a,ac8f3a6adb3778b,19e2e,19e2e,819fb474a6,ef3841e458
sms,0,2012-05-07 00:01:35.0,1,7c9727a62ae3af8,c92589ecd74291e,19e2e,OTHER,84ed4d5d2b,0dbbc8ea65
sms,0,2012-05-07 00:01:35.0,2,48a66812e21b3b6,d250c344121e537,19e2e,19e2e,81ba0da66d,683bde9e16
Voice,169,2012-05-07 00:01:35.0,2,4480899bae33723,cb00c7379d59570,19e2e,19e2e,3f78767b3e,9b32fd2011
Voice,0,2012-05-07 00:01:35.0,1,6af0ea2dcfebb3a,35ed83d1c8e2981,19e2e,19e2e,1d8095f79e,3e46cdd0e8
Voice,66,2012-05-07 00:01:35.0,1,afefc0cd6e73b4b,8501f767dfe143a,19e2e,19e2e,5b4e1d509e,012114d799
Voice,28,2012-05-07 00:01:35.0,2,87b856366c3391b,2cdac04487ffe17,19e2e,19e2e,97a7792b2a,f6ae0e2972
Voice,0,2012-05-07 00:01:35.0,2,205f3100ea399d0,4bea3a1c82b48de,19e2e,19e2e,9067a82653,bd57311ec7
Voice,11,2012-05-07 00:01:35.0,5,e6724b3e40165eb,f6b08fb1807f0f6,19e2e,19e2e,843802f48a,029ef38f0b
Voice,100,2012-05-07 00:01:35.0,2,dafa6ce79b87858,1c9dd15a32aa685,19e2e,19e2e,ebbe892089,072f54b3a8
Voice,0,2012-05-07 00:01:35.0,2,83c9c71bd3f0b33,41e23f6b32cae1a,19e2e,19e2e,b4d76c2a71,b07f9bb851
Voice,39,2012-05-07 00:01:35.0,0,6e5dcb21fc0043a,9c721500bd65f8b,19e2e,19e2e,cf0d211307,7ee1a1444f
Voice,0,2012-05-07 00:01:35.0,2,8384c01dce489a0,831063f15fe748f,19e2e,19e2e,2f50f519d6,d96dcd5475
Voice,0,2012-05-07 00:01:35.0,0,24566d58d17df52,327e681af54b624,19e2e,19e2e,6898009f35,ce8b8917ec
Voice,30,2012-05-07 00:01:35.0,2,9b6113591162b91,e4e659bb163770a,19e2e,19e2e,bcc3209833,b4e77d440c
Voice,30,2012-05-07 00:01:35.0,1,ae94b07e8a3d49e,1b281216f9122f9,19e2e,19e2e,943a2bc0bc,be954bdb76
Voice,4,2012-05-07 00:01:35.0,3,4f878842771c154,dd5cfc57757283c,19e2e,OTHER,bc5a8725fc,ef3841e458
Voice,5,2012-05-07 00:01:35.0,1,038f0b63a264fd8,9fa3751194d39d6,19e2e,19e2e,14bedd66a9,91e86be9a6
Voice,30,2012-05-07 00:01:35.0,4,b1506a32201269c,9677e5f9de59aa4,19e2e,19e2e,50770231fb,660b5ea9ad
Voice,64,2012-05-07 00:01:35.0,4,eb444a4426d5be8,b9f100c27eb1b0c,19e2e,19e2e,c0f8017596,d7a531cfa8
data,0,2012-05-07 00:01:35.0,_,c49f4d9d173eca0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:35.0,_,928e8e65b68fd63,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:01:36.0,1,51ce2dc3ab2991c,e09e736e46c5c3d,19e2e,19e2e,eb12615903,95796da9aa
sms,0,2012-05-07 00:01:36.0,0,a742000f308af4c,aaaf0e4bdec7311,19e2e,19e2e,34ac6e4be2,7bb5edf329
sms,0,2012-05-07 00:01:36.0,2,d63191f162490d4,e09e736e46c5c3d,19e2e,19e2e,ebbe892089,072f54b3a8
sms,0,2012-05-07 00:01:36.0,1,280480877207abf,93343ba6e41af95,19e2e,19e2e,e1ca03b0b4,2fabeb5bb9
sms,50,2012-05-07 00:01:36.0,0,94ca0f8fd2cc374,41d3e6c558349e4,19e2e,19e2e,19c95a8eca,ba8ce6e4ef
sms,0,2012-05-07 00:01:36.0,2,5bf8f3592aa4ec7,51318116aa8dd16,19e2e,19e2e,a2a1d122ab,5639bea67f
sms,0,2012-05-07 00:01:36.0,0,21ff550ad1783bc,fb48e335756708c,19e2e,19e2e,a18d0953df,e9639876a8
sms,0,2012-05-07 00:01:36.0,2,6e86df09b29efa2,a5761d4652b89fd,19e2e,19e2e,10d7ca7329,ec36e9bdac
sms,0,2012-05-07 00:01:36.0,0,dd4e6d49129264b,aaaf0e4bdec7311,19e2e,19e2e,01743e1656,1ed7b897b7
sms,0,2012-05-07 00:01:36.0,2,0a23a3c15b9c3dc,0f5fff31d5c2f68,19e2e,19e2e,d03cc00eff,0dbbc8ea65
sms,0,2012-05-07 00:01:36.0,0,33bc02835a3032a,e09e736e46c5c3d,19e2e,19e2e,f76d889a00,69bdfc69fd
sms,0,2012-05-07 00:01:36.0,3,ff4c16f1a4a0c90,93343ba6e41af95,19e2e,19e2e,6e9f56b3df,12537168de
sms,0,2012-05-07 00:01:36.0,4,9b484febb13bda6,a18294e4c1cc39f,19e2e,19e2e,592649b41c,50141ace80
sms,0,2012-05-07 00:01:36.0,2,f311f8235d2f293,7af76c2046e02f3,19e2e,OTHER,c565d3f89f,2a61d9a98c
sms,0,2012-05-07 00:01:36.0,2,418884e99156246,543eeddf09afcfb,19e2e,19e2e,e5ea8ecd05,1329112141
sms,0,2012-05-07 00:01:36.0,1,4e49073a756df8c,e09e736e46c5c3d,19e2e,19e2e,cc7ce19d6b,b47a998a3e
Voice,0,2012-05-07 00:01:36.0,2,8e447a32ee437bc,55ad144fa74fddc,19e2e,19e2e,240c589af9,80b41425ab
Voice,3,2012-05-07 00:01:36.0,4,2a657ead89fcb22,ee5a611e0788c14,19e2e,19e2e,6e7d7d382f,87978692ba
Voice,17,2012-05-07 00:01:36.0,0,2fc88ed4b9c1dc7,4f52f279ad07955,19e2e,19e2e,69336a3e84,ea07812c27
Voice,22,2012-05-07 00:01:36.0,5,f044a48e049d13e,e62842786ad5d16,19e2e,19e2e,a2440ddaeb,00197a4f5f
Voice,222,2012-05-07 00:01:36.0,5,8d84f2985c694ea,b240f9e9dd7b7e7,19e2e,19e2e,6e076bfd9c,40cb5c4468
Voice,0,2012-05-07 00:01:36.0,0,1d01413f8b0f17a,fe7eb52a7fe1a9a,19e2e,19e2e,36f9d6b201,e1d7179107
Voice,64,2012-05-07 00:01:36.0,0,d25ecc16a23d5aa,ad51a984bdd8a0d,19e2e,19e2e,926a847e28,d8682c35fc
Voice,0,2012-05-07 00:01:36.0,1,7bbee4f6a5436b5,1a49f8b0ded9de6,19e2e,19e2e,c1655451f8,018c57e9b9
Voice,24,2012-05-07 00:01:36.0,0,55b107708ecb202,3d500a7a63c3e50,19e2e,19e2e,2ee9e9abb7,9f7fae7064
Voice,22,2012-05-07 00:01:36.0,2,75c5748bb809fce,6415c8faaf01c80,19e2e,19e2e,b3bd3b6c9c,69d4450ac9
Voice,180,2012-05-07 00:01:36.0,5,cf1c3590849cd70,2b259394037ecbb,19e2e,19e2e,c2912a65ab,e942f32a29
Voice,11,2012-05-07 00:01:36.0,1,7374c3e3b5d4793,e6c499b374baa96,19e2e,19e2e,e5011ad1b0,204d4d24d1
Voice,2,2012-05-07 00:01:36.0,2,57029d3ce7f501a,f60a310a4ccb5f5,19e2e,19e2e,577dd249c0,fd14c3c790
Voice,31,2012-05-07 00:01:36.0,1,52129d9ffcbc148,ab7dff81c53824b,19e2e,19e2e,31cbc92c75,b4e77d440c
Voice,16,2012-05-07 00:01:36.0,5,709c1364b5d193b,cb9a5bd7125ddfe,19e2e,19e2e,aef4ed71fa,65efe2bc62
Voice,8,2012-05-07 00:01:36.0,2,15ab0dc19356640,bd3acc3d7a81d7c,19e2e,19e2e,e98937bf09,b7f8585aaa
data,0,2012-05-07 00:01:36.0,_,621665cb3ea76f7,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-07 00:01:37.0,2,074a69fc4564a80,93343ba6e41af95,19e2e,19e2e,c916b4fdd1,dac8dcaeb9
sms,0,2012-05-07 00:01:37.0,0,7ead1a103619b80,11ee2ee2e9c29c8,19e2e,19e2e,b3f333a1d0,25250f86a1
sms,0,2012-05-07 00:01:37.0,2,8b10819c721d089,aaaf0e4bdec7311,19e2e,19e2e,098a9e6e11,fc7602b020
sms,0,2012-05-07 00:01:37.0,4,b8c3a22560d63c4,e09e736e46c5c3d,19e2e,19e2e,3fd6b1e377,394dcdeac6
sms,0,2012-05-07 00:01:37.0,2,818782a412652eb,a34753dfb9b7f4d,19e2e,19e2e,4b216dac9b,c2545171dc
sms,0,2012-05-07 00:01:37.0,1,684e78b83738eee,93343ba6e41af95,19e2e,19e2e,85004b72db,969b8d0e39
sms,0,2012-05-07 00:01:37.0,1,de57603e6f7a2ac,312733b70c62316,19e2e,19e2e,ef264f7459,01c428bbac
sms,0,2012-05-07 00:01:37.0,0,944b65114fb78ff,2aaeb0652cf1b8b,19e2e,19e2e,401796e91a,29f55addbe
sms,0,2012-05-07 00:01:37.0,2,27123006a512235,aaaf0e4bdec7311,19e2e,19e2e,e8e49f38e5,e9a201c011
sms,0,2012-05-07 00:01:37.0,1,8549c2fa6a5b0cc,aaaf0e4bdec7311,19e2e,19e2e,9ede6af1ec,1989921eb1
sms,0,2012-05-07 00:01:37.0,1,f9425d2789370e0,11afe2a5aaa1cbf,19e2e,19e2e,be04d38f70,c15166ba4d
sms,0,2012-05-07 00:01:37.0,1,65d9efa5e6fc098,aaaf0e4bdec7311,19e2e,19e2e,ae3c1f202a,92d827bd96
sms,0,2012-05-07 00:01:37.0,5,bff175b45f1d0db,aaaf0e4bdec7311,19e2e,19e2e,adde936e08,ad84d6f9fe
sms,0,2012-05-07 00:01:37.0,2,7b6a81af8a703b9,26f2067700c70d2,19e2e,19e2e,b78724d6fc,ea07812c27
sms,25,2012-05-07 00:01:37.0,0,52aedbbaa290495,762ea22ed5d73f8,19e2e,19e2e,a37bf6745c,84e3e7f10d
sms,0,2012-05-07 00:01:37.0,1,d4c899b67df6491,4a7eab6e3ade568,19e2e,19e2e,fe7b4330a3,a31cda32b8
Voice,43,2012-05-07 00:01:37.0,0,8f3d9690cceba92,5e9d10e8de74e5e,19e2e,19e2e,fc28d26e2d,70e2654621
Voice,16,2012-05-07 00:01:37.0,0,b78a47161051bf5,9e9622206ec7d1a,19e2e,OTHER,db03a198b7,3ae1708153
Voice,52,2012-05-07 00:01:37.0,2,3452a2a44e7ae00,9d109fd44990a27,19e2e,19e2e,d01091f9ca,952ba02486
Voice,183,2012-05-07 00:01:37.0,2,178d844f46adaed,971539d832f8c74,19e2e,19e2e,1ef606a198,6e10745cb4
Voice,60,2012-05-07 00:01:37.0,0,91fe5a6bc307c1b,12b93263378bd7e,19e2e,19e2e,361ad1d222,b9af583eac
Voice,0,2012-05-07 00:01:37.0,0,881450fada43448,dabea5a980ee746,19e2e,19e2e,da96896341,533d8c5a35
Voice,0,2012-05-07 00:01:37.0,1,f7a5460e1aa90f9,f36373758b3fb9b,19e2e,19e2e,c92be6915d,61bee9c70c
Voice,19,2012-05-07 00:01:37.0,2,30d270ad86a7a03,8ec0c3465440e69,19e2e,19e2e,9f1eeee836,1ddea341cd
Voice,30,2012-05-07 00:01:37.0,2,fcb533ed0e42299,b45021dd3b572b7,19e2e,19e2e,577dd249c0,fd14c3c790
Voice,13,2012-05-07 00:01:37.0,0,5216a5d5b204a8f,8ba4303576ace55,19e2e,19e2e,006b8ebb98,2371f0c1df
Voice,22,2012-05-07 00:01:37.0,4,7c5144336b8eba7,abf61b87a2a4ea0,19e2e,19e2e,665885c99c,4ed4d8b115
Voice,0,2012-05-07 00:01:37.0,1,559aac6b8b10258,a5375703d9d8488,19e2e,19e2e,42f7c74041,1ed7b897b7
Voice,50,2012-05-07 00:01:37.0,2,4ea4ccef2f3530b,c95d096bbc9cdf3,19e2e,19e2e,bcc3209833,b4e77d440c
Voice,30,2012-05-07 00:01:37.0,3,68de41effc9dfca,0575cf15b31ce91,19e2e,19e2e,9ddc918a99,b5c786e566
Voice,1,2012-05-07 00:01:37.0,0,7256d32b607357a,5e33bef4f0a20e1,19e2e,19e2e,e56778b724,481aaf0c3b
Voice,320,2012-05-07 00:01:37.0,0,ef2f7abc3f18a19,e68b0ed3c659409,19e2e,OTHER,3d4d3c958b,165d822fcb
Voice,30,2012-05-07 00:01:37.0,2,3b3fd527de55ae4,03caa885b3e0513,19e2e,19e2e,7ee3c7520a,7254d0a3da
Voice,65,2012-05-07 00:01:37.0,4,af1328ed84b7348,d2102f7b09d1826,19e2e,19e2e,5f056fdcc9,1e0e1030e2
Voice,3,2012-05-07 00:01:37.0,1,cf43f0f2b75bbdc,f9413661a66b3fa,19e2e,19e2e,f8f987f764,651c6d67d4
data,0,2012-05-07 00:01:37.0,_,d5dd96eebabacb1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:37.0,_,e054e767b3600fa,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-07 00:01:37.0,_,1fafc7d8ccce2e4,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
