PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER,DW_B_NUMBER,COUNTRY_A,COUNTRY_B,CELL_ID,SITE_ID
sms,0,2012-05-08 00:01:40.0,1,fe5a0221483e26a,aaaf0e4bdec7311,19e2e,19e2e,07ed226112,334fdb9912
sms,0,2012-05-08 00:01:40.0,4,444da5f3bc97ddd,f09913a7466edd4,19e2e,19e2e,b4f8f69157,8e6413d5b8
sms,0,2012-05-08 00:01:40.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-08 00:01:40.0,0,c731afd285c9261,1d298a5d9deecfc,19e2e,19e2e,613afb4ef6,40bb97c420
sms,50,2012-05-08 00:01:40.0,2,be965dc2320aa98,62aeb8b106353c9,19e2e,19e2e,fc47217605,0ddd10fe3c
sms,0,2012-05-08 00:01:40.0,1,7e9c1c707d4310f,238a3effcf6a3dc,19e2e,19e2e,adf94c6224,d29252461f
sms,0,2012-05-08 00:01:40.0,2,bcab37cfbc725a7,e596556eb475047,19e2e,19e2e,98ed726da2,b4130b54ab
sms,0,2012-05-08 00:01:40.0,1,3001e7802317049,6d05b1bb08b3e3d,19e2e,19e2e,d04adb67fe,5d885a2b8d
sms,0,2012-05-08 00:01:40.0,1,223958c37ba2c4b,e4f1f0420a0624d,19e2e,19e2e,069b659109,7e46936864
data,0,2012-05-08 00:01:40.0,_,63fc54f6ef160a9,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:40.0,_,4ec660b0315dfaf,5a4dc9e82deb309,19e2e,OTHER,V6JPgm7LAr,V6JPgm7LAr
Voice,0,2012-05-08 00:01:41.0,4,cd6a5af0cbac28c,19e68e80103885e,19e2e,19e2e,245c49061f,16d3b44b2d
Voice,60,2012-05-08 00:01:41.0,2,3c2ac43a4a98f5b,5dc5d6e8409937a,19e2e,19e2e,02ba5680e8,6155327e50
data,0,2012-05-08 00:01:41.0,_,f4ec6998a798aa3,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:41.0,_,14c97b03471cc58,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:41.0,_,ae4ddae6f45b2db,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:41.0,_,059785753883f19,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:41.0,_,4248b5816fd9aba,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,48,2012-05-08 00:01:41.0,1,221e54637fa25a8,4ae4c072a645cb8,19e2e,19e2e,ccbc593165,ede54b207b
Voice,0,2012-05-08 00:01:41.0,1,0d2d35a2b53b7e4,ba1105b47d06ad2,19e2e,19e2e,7773627c12,9ef9616350
Voice,0,2012-05-08 00:01:41.0,0,b8eb66907d6fde5,ec9f88dd11fe176,19e2e,19e2e,857b559354,0278700b25
sms,0,2012-05-08 00:01:41.0,1,1edb56542e1e4f7,82354123c06c01b,19e2e,19e2e,217ea0f321,7430461f18
sms,0,2012-05-08 00:01:41.0,5,3bb8b880cd13789,e09e736e46c5c3d,19e2e,19e2e,e21c9c8e36,d1809b909f
sms,0,2012-05-08 00:01:41.0,2,65b7c80224903d5,73c34186ef5efeb,19e2e,19e2e,6584e1bdba,f222e7c57c
Voice,0,2012-05-08 00:01:41.0,1,5118f5747f55c1a,b5a5f211acd94a5,19e2e,19e2e,a6606f4ac1,c6400e443f
sms,0,2012-05-08 00:01:41.0,4,0fdcf902a069e39,aaaf0e4bdec7311,19e2e,19e2e,252725483a,59a53648cd
Voice,44,2012-05-08 00:01:41.0,2,06ab3f74b843119,9c7e19a896230b0,19e2e,19e2e,6be1ab2849,5d02861fce
sms,0,2012-05-08 00:01:41.0,2,17cc32098d82af1,aaaf0e4bdec7311,19e2e,19e2e,6f4d9b77a5,ebfc58af70
Voice,241,2012-05-08 00:01:41.0,2,bbad936bc8b51e9,73b54c7d6acf2b9,19e2e,19e2e,385e06ef74,ead9f3d03f
Voice,7,2012-05-08 00:01:41.0,2,319c35fd05433ab,935faff30e1a3c2,19e2e,OTHER,15091cf593,c15166ba4d
sms,0,2012-05-08 00:01:41.0,1,3460a40959c6e5a,8d28899f095b4bf,19e2e,19e2e,f053be2418,2dc799193c
sms,0,2012-05-08 00:01:41.0,1,09cc19f5aced698,51f26e651171955,19e2e,19e2e,5c7dc2f617,e42de17efb
sms,0,2012-05-08 00:01:41.0,2,a7ad25a582e3f13,be2d4f5d92e7e34,19e2e,19e2e,a5e351b2b3,a55150a8e7
sms,0,2012-05-08 00:01:41.0,0,47d8fbf06269c49,ed46816ea512846,19e2e,19e2e,7af7f866c8,d29252461f
sms,0,2012-05-08 00:01:41.0,0,c5a7d9300397229,55742f0b8e5b08d,19e2e,19e2e,a04daaa926,d1809b909f
sms,0,2012-05-08 00:01:41.0,1,fb5db923774ffba,50813dedbcb8838,19e2e,19e2e,14bedd66a9,91e86be9a6
sms,0,2012-05-08 00:01:41.0,2,f81bb99db8c0373,7af76c2046e02f3,19e2e,OTHER,f0703eac99,b5a2e42048
sms,0,2012-05-08 00:01:41.0,2,eb427cd62e93e55,5da6af8995b281d,19e2e,19e2e,ce13ed29dd,7f76d66503
sms,0,2012-05-08 00:01:41.0,2,6a036ab30b3aca4,7af76c2046e02f3,19e2e,OTHER,7475da2c3e,eaa695cbb8
sms,0,2012-05-08 00:01:41.0,4,d73f11fdc9fcb30,ec90fdb12b50cbc,19e2e,19e2e,acf8d44fe9,505e321af5
sms,0,2012-05-08 00:01:41.0,5,7d0727c2a7d664e,f8a429f717837d4,19e2e,19e2e,4d0476192f,54f07edad2
sms,25,2012-05-08 00:01:41.0,0,feff6d3e880c6c9,d4e9c30958ea404,19e2e,19e2e,2ee9e9abb7,9f7fae7064
Voice,17,2012-05-08 00:01:42.0,2,edcd75d524bbb36,cac6c7b7bb8f2c9,19e2e,19e2e,66bd7d67b3,928a59b635
Voice,70,2012-05-08 00:01:42.0,0,7bec9ee90a3c6be,b7c2df36cb713d1,19e2e,19e2e,faa97d7b0c,b1be54f62d
Voice,51,2012-05-08 00:01:42.0,0,738c358f44ada79,54424adb3c32a30,19e2e,19e2e,db13b7dfd7,8fccce7c15
data,28,2012-05-08 00:01:42.0,_,6b57803f52779ad,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:42.0,_,3739c28c413cc46,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:42.0,_,a37f6dc50a5d235,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:42.0,_,be670b7d317c859,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:42.0,_,ed463fd21b9b22a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,112,2012-05-08 00:01:42.0,3,8494aa4c686c813,96509b25508fe70,19e2e,19e2e,885037e317,a7bd4c027b
Voice,23,2012-05-08 00:01:42.0,0,0ff7c8355ec0314,652d45484d4c759,19e2e,19e2e,e22b44de5a,5d885a2b8d
Voice,161,2012-05-08 00:01:42.0,2,bc1b03f713de8c3,88a16cbaf87194b,19e2e,19e2e,a205d77611,6978fd6d15
Voice,0,2012-05-08 00:01:42.0,1,d536a449b117db5,19e68e80103885e,19e2e,19e2e,ab68996d93,47657c9634
Voice,300,2012-05-08 00:01:42.0,0,591af334e3b1e4e,3f9d73a39b906b0,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,739,2012-05-08 00:01:42.0,1,78834bfa2887f91,0837f89c59d6720,19e2e,OTHER,cb25310346,901f4120cb
Voice,13,2012-05-08 00:01:42.0,0,fb63c96969b5067,525c79441be54ea,19e2e,19e2e,bc1d885e30,a7bd4c027b
sms,0,2012-05-08 00:01:42.0,1,bfb2e806b4575e5,799b8fb264a12a7,19e2e,19e2e,2f0624c6c9,84eb207483
sms,0,2012-05-08 00:01:42.0,1,895b66cf8427b36,00b4cd1398c9cb6,19e2e,19e2e,10ae6c0752,0f34c36ac5
Voice,82,2012-05-08 00:01:42.0,0,af4b9f6f4e13fe8,b813ecf25d7d255,19e2e,19e2e,7e6536f0d9,28bd917379
sms,0,2012-05-08 00:01:42.0,4,d39c72d07d163c1,f9e93ae82726612,19e2e,19e2e,3fd6b1e377,394dcdeac6
sms,0,2012-05-08 00:01:42.0,0,3399b583b23f44e,af43c5695e39999,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,8,2012-05-08 00:01:42.0,0,5981f0e72d58a35,94a5c04f18d4436,19e2e,19e2e,755c970b00,4d3501719c
sms,0,2012-05-08 00:01:42.0,2,99a9b8ed4883eb2,93343ba6e41af95,19e2e,19e2e,118d27fe5f,48b7932a30
sms,0,2012-05-08 00:01:42.0,0,c481a7b0d3cc911,c9e08e4183fd501,19e2e,19e2e,df1f148700,81f4c462f7
sms,0,2012-05-08 00:01:42.0,1,933f78afd861bb2,b2b1fb3b01b9443,19e2e,19e2e,0b3f472b4d,fe91ac057a
sms,0,2012-05-08 00:01:42.0,0,fdd87a25928b2bf,93343ba6e41af95,19e2e,19e2e,7ea7f9e5ec,5c565fbfb1
sms,0,2012-05-08 00:01:42.0,2,95251d7fbda3059,93343ba6e41af95,19e2e,19e2e,9fef7cc8c4,530e8cef09
sms,0,2012-05-08 00:01:42.0,1,31cf7e8dd910b1f,b15a770a1ab3d66,19e2e,19e2e,07ed226112,334fdb9912
data,0,2012-05-08 00:01:42.0,_,810ebbad335440e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-08 00:01:42.0,2,99a9b8ed4883eb2,93343ba6e41af95,19e2e,19e2e,118d27fe5f,48b7932a30
Voice,0,2012-05-08 00:01:43.0,2,33f5813ce9e96c6,6920e548c744bbe,19e2e,19e2e,f7da525b1e,312e8879d3
data,1,2012-05-08 00:01:43.0,_,18dbf5f3c1d417e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:43.0,_,57881d9d1fc0a24,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:43.0,_,c866f9e242df02e,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:43.0,_,7c9e1c5ccd2c20a,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,150,2012-05-08 00:01:43.0,0,bb5ef0a2877a441,cb133ef51078974,19e2e,19e2e,28ef6c4ef2,7ed219f2f7
Voice,140,2012-05-08 00:01:43.0,2,6bbc7a4687d66c8,b00b275a8a1f0d7,19e2e,19e2e,cb7521ac5d,78d279198d
Voice,4,2012-05-08 00:01:43.0,3,e76843f1b650c39,972b6ec7e97ea99,19e2e,19e2e,1712c27ed4,33420c4250
Voice,0,2012-05-08 00:01:43.0,0,655a6903c422d09,19e68e80103885e,19e2e,19e2e,4cb70ebae5,cdabae1039
Voice,816,2012-05-08 00:01:43.0,0,23bb283cfbe3f2b,1fd9dc4de4da335,19e2e,19e2e,765d191617,bee752ed00
Voice,0,2012-05-08 00:01:43.0,4,4e7fe1acd135cfe,b44ab9b44173dfa,19e2e,19e2e,acf82046d2,92635447aa
Voice,0,2012-05-08 00:01:43.0,5,d7f10119567a35d,a70969b022fafc7,19e2e,19e2e,5cb8ad63c2,24ccdda3d5
Voice,25,2012-05-08 00:01:43.0,0,c1e1b6f38f636d3,a84c4b5caed1c8f,19e2e,OTHER,8cf803be2d,b19fd73af1
Voice,2,2012-05-08 00:01:43.0,0,851fcdb18f62178,6bfe9ed17ccda49,19e2e,19e2e,88a4a4b31b,7e46936864
sms,0,2012-05-08 00:01:43.0,0,26139f8ba24ae66,fe4ba11c5476489,19e2e,19e2e,cbb953ec8e,e4d5180258
Voice,90,2012-05-08 00:01:43.0,0,ddaab9326c6596b,62f59cd45daa53e,19e2e,19e2e,26b80fd656,42e781c9c2
sms,0,2012-05-08 00:01:43.0,2,c1980deb04c1c73,6e3aeffe49f05f3,19e2e,19e2e,5d9e63befc,cdabae1039
sms,0,2012-05-08 00:01:43.0,1,0183b2225d5bfc2,aaaf0e4bdec7311,19e2e,19e2e,c1655451f8,018c57e9b9
sms,0,2012-05-08 00:01:43.0,4,444da5f3bc97ddd,f09913a7466edd4,19e2e,19e2e,b4f8f69157,8e6413d5b8
sms,0,2012-05-08 00:01:43.0,1,b30836b6c126eab,aaaf0e4bdec7311,19e2e,19e2e,5e9cf81692,8c920c7a50
sms,0,2012-05-08 00:01:43.0,2,74a23ed51e68a8e,7af76c2046e02f3,19e2e,OTHER,76d1b59cbf,3235f29a90
sms,0,2012-05-08 00:01:43.0,0,0f5fff31d5c2f68,0a23a3c15b9c3dc,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
sms,25,2012-05-08 00:01:43.0,2,096c5f3c507d060,6056f8768b4ba53,19e2e,19e2e,69e4dfdf3f,d5a8ad3811
sms,0,2012-05-08 00:01:43.0,2,40083577d03bfc4,7af76c2046e02f3,19e2e,OTHER,367312dffd,bc58a52936
sms,0,2012-05-08 00:01:43.0,2,9cc99804bedf839,350858abcd645a0,19e2e,19e2e,0a5355b362,700e13a5cf
sms,25,2012-05-08 00:01:43.0,2,3a78cdfef208d6c,dc89339a489f6c8,19e2e,19e2e,0a5355b362,700e13a5cf
Voice,25,2012-05-08 00:01:44.0,1,cd9dfea2729887d,d26457b9cda3182,19e2e,19e2e,f15af24b8b,9df77077cc
Voice,26,2012-05-08 00:01:44.0,1,1fcad1ee17e3101,895803a1883bc12,19e2e,19e2e,2853cc039e,1113359465
data,15,2012-05-08 00:01:44.0,_,848c937064113e4,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,e1fe30cee6f2587,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,330,2012-05-08 00:01:44.0,_,6835b9c4dacf539,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,12,2012-05-08 00:01:44.0,_,d81715c5d090100,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,92b328e9c6c1fea,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,a90c118f4db5bc6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,2,2012-05-08 00:01:44.0,_,19bd0c397dc04ef,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,3,2012-05-08 00:01:44.0,_,75db8e3712996fd,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-08 00:01:44.0,1,8cecab2f166e9a4,73aec73bf996416,19e2e,19e2e,e4d03e2b88,686b7e541c
data,0,2012-05-08 00:01:44.0,_,cc33540a81b5d40,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,13acbc55b71668c,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,735d3aedb39fa2c,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,30,2012-05-08 00:01:44.0,4,e4df894ecc9bbc7,a02105ec1dd1f3e,19e2e,19e2e,2a56797028,79505e1209
Voice,210,2012-05-08 00:01:44.0,2,0001a678225c0ff,8033db7a23ffe88,19e2e,19e2e,a4baf2ff7f,9bb4b27356
Voice,6,2012-05-08 00:01:44.0,2,e85ccab88100ae3,a735c7d84ebc3a7,19e2e,19e2e,5a7f6cf0fa,2e828e607c
Voice,0,2012-05-08 00:01:44.0,4,7e903f98a90a865,4a91c45d666729b,19e2e,19e2e,cc340d5ed4,ae556c031a
sms,50,2012-05-08 00:01:44.0,0,6596fd860d4edfc,45db773885cf19a,19e2e,19e2e,7af7f866c8,d29252461f
sms,25,2012-05-08 00:01:44.0,2,99bc87bccbe7eac,432e0f489c6a24d,19e2e,19e2e,d1bad0e687,16205e9f52
Voice,30,2012-05-08 00:01:44.0,0,7c8d3333d4aeafc,8d8de8a69f8a63f,19e2e,19e2e,b42d04b0d7,9ef9616350
Voice,11,2012-05-08 00:01:44.0,0,1ba18720776d329,b5d06aff791686b,19e2e,19e2e,32c7f64ac1,4df1cab780
sms,0,2012-05-08 00:01:44.0,1,2bb19001bfe66ba,292fefba65a3456,19e2e,19e2e,7773627c12,9ef9616350
sms,0,2012-05-08 00:01:44.0,0,87045d11e3fcb7f,aaaf0e4bdec7311,19e2e,19e2e,a7b89a71f8,c9cb7e8be0
Voice,104,2012-05-08 00:01:44.0,1,b0f3487667bdb2b,40827028d46bfd7,19e2e,19e2e,3210a28876,012f83914a
sms,0,2012-05-08 00:01:44.0,0,a048e1ab344dcd8,7af76c2046e02f3,19e2e,OTHER,04b6fa5555,a2f0769f63
sms,0,2012-05-08 00:01:44.0,2,0c24871bdab6597,d164ed0a0cf2360,19e2e,19e2e,b78724d6fc,ea07812c27
sms,25,2012-05-08 00:01:44.0,5,062060ddc971292,6ad559c4fbf27b5,19e2e,19e2e,09e4083aae,f47392b314
sms,0,2012-05-08 00:01:44.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,0,2012-05-08 00:01:44.0,0,c731afd285c9261,1d298a5d9deecfc,19e2e,19e2e,613afb4ef6,40bb97c420
sms,0,2012-05-08 00:01:44.0,1,3e90517c5c3b6c9,f8ab89b18dc0bbe,19e2e,19e2e,88425d57f4,ebfc58af70
sms,25,2012-05-08 00:01:44.0,2,2f40f060c59a0bf,388788c003ba9fc,19e2e,19e2e,4b216dac9b,c2545171dc
sms,0,2012-05-08 00:01:44.0,2,a7ad25a582e3f13,be2d4f5d92e7e34,19e2e,19e2e,a5e351b2b3,a55150a8e7
sms,0,2012-05-08 00:01:44.0,0,67be534c338ba12,aaaf0e4bdec7311,19e2e,19e2e,8415b8e237,5639bea67f
sms,0,2012-05-08 00:01:44.0,2,b8c272a0f3af025,6b08e6ae39b04cc,19e2e,19e2e,439f07c2ce,5d5b23bfed
sms,0,2012-05-08 00:01:44.0,1,cf676e378545f47,cf676e378545f47,19e2e,19e2e,00e9792ea7,7e0f36f733
sms,0,2012-05-08 00:01:44.0,0,ea73ecfcbde9cd9,aaaf0e4bdec7311,19e2e,19e2e,c537b81993,58c9a7d6e4
sms,0,2012-05-08 00:01:44.0,0,3e9c28be4140564,bf8b830686ad814,19e2e,19e2e,88b395081d,c1ccd3443b
data,0,2012-05-08 00:01:44.0,_,ab7544f69c06032,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:44.0,_,1e32e1f90c16d8d,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-08 00:01:44.0,0,ea73ecfcbde9cd9,aaaf0e4bdec7311,19e2e,19e2e,c537b81993,58c9a7d6e4
sms,0,2012-05-08 00:01:44.0,1,325a73aab773c23,4fcd89b423f04e2,19e2e,19e2e,2qIUtlcPBL,2qIUtlcPBL
sms,0,2012-05-08 00:01:45.0,0,dad50dc2e0f4d94,aaaf0e4bdec7311,19e2e,19e2e,Py1jxYGkim,Py1jxYGkim
Voice,126,2012-05-08 00:01:45.0,2,e37d19810a05bc3,e23369dde84a4c9,19e2e,19e2e,V6JPgm7LAr,V6JPgm7LAr
Voice,0,2012-05-08 00:01:45.0,2,897233ff1f9ee4a,178a7d50971ff40,19e2e,19e2e,66bd7d67b3,928a59b635
Voice,1,2012-05-08 00:01:45.0,2,a03aac85569f505,3dad900c489074e,19e2e,19e2e,371b5549d7,79505e1209
Voice,54,2012-05-08 00:01:45.0,3,11880a4c95da40b,013b381106fef9a,19e2e,19e2e,4d44e57552,4ed4d8b115
data,0,2012-05-08 00:01:45.0,_,6e002af077f54d1,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,12,2012-05-08 00:01:45.0,_,9273b610619cdd4,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:45.0,_,7856becfa4aae97,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,0,2012-05-08 00:01:45.0,5,d1ee57e9c514fc0,97711df8a83ae87,19e2e,19e2e,baa72a53a9,09de0e9054
Voice,24,2012-05-08 00:01:45.0,4,ee750ccd67a9d56,8ed10a74e0623ad,19e2e,19e2e,7110b7b291,54f07edad2
Voice,12,2012-05-08 00:01:45.0,0,fab802e5da21133,7e214fc31cab379,19e2e,19e2e,a1697e12e4,88bb1bbeb9
Voice,0,2012-05-08 00:01:45.0,4,0825c64f379b44d,5ce26b935e5c553,19e2e,19e2e,8d01db6669,2c0cbe7cc1
Voice,300,2012-05-08 00:01:45.0,0,958a6545e532d7f,507de4047686d56,19e2e,19e2e,72892aad87,4f81d93bc5
Voice,16,2012-05-08 00:01:45.0,3,f08b267ccc34df7,7838ec459902c92,19e2e,19e2e,93d38fc386,3ae1708153
Voice,1,2012-05-08 00:01:45.0,0,1c42eaaccdd2a24,74398433cb648be,19e2e,19e2e,f4aceab2e2,739e843470
Voice,0,2012-05-08 00:01:45.0,1,1701076ffb7b6c5,5721affc36024ac,19e2e,19e2e,c789c9c1b9,b31b14d48a
Voice,0,2012-05-08 00:01:45.0,1,0aac50efef5baae,55ad144fa74fddc,19e2e,19e2e,271b3ff150,a9a91087bc
sms,0,2012-05-08 00:01:45.0,0,34417164bafb5d3,e714f9e6f137568,19e2e,19e2e,23c5372bd3,e942f32a29
sms,0,2012-05-08 00:01:45.0,2,779544a709fa9ea,8a221155f782dad,19e2e,19e2e,faec238627,018c57e9b9
sms,0,2012-05-08 00:01:45.0,4,3881616c4a8c290,aaaf0e4bdec7311,19e2e,19e2e,94737f2f96,2dd67b6a64
sms,0,2012-05-08 00:01:45.0,2,98caca9b6bd898e,eeae7545ec72ebd,19e2e,19e2e,be3c23ac6e,6049499424
Voice,6,2012-05-08 00:01:45.0,5,3429f3aad166a05,1fed035a9a26d34,19e2e,19e2e,0cb2f2263d,901f4120cb
sms,0,2012-05-08 00:01:45.0,0,3399b583b23f44e,af43c5695e39999,19e2e,19e2e,ef7d7f4e3b,91e86be9a6
Voice,30,2012-05-08 00:01:45.0,2,0fea0c7be2cb116,5a22eef24b81fb7,19e2e,19e2e,9f2025bbed,464083a6c2
Voice,7,2012-05-08 00:01:45.0,0,5c37502aad9ad6a,b0eee47f33b8b4f,19e2e,19e2e,f4aceab2e2,739e843470
sms,0,2012-05-08 00:01:45.0,2,04bfa196e1ada3a,92224cb960819df,19e2e,19e2e,154c0d2189,fe9fcfbf99
sms,0,2012-05-08 00:01:45.0,0,1364d51227f1b45,de4a443cbeac368,19e2e,19e2e,534bf6a254,02ba205929
sms,0,2012-05-08 00:01:45.0,5,2b20ac6a9de4ac9,aaaf0e4bdec7311,19e2e,19e2e,4ddca7b291,a7bd4c027b
sms,50,2012-05-08 00:01:45.0,1,d4ef1bd6a2351ce,5afc95129c699cd,19e2e,19e2e,05813ba0f9,75bef3291a
sms,100,2012-05-08 00:01:45.0,0,96d69283433ae85,b416a9316a1c806,19e2e,OTHER,a5886b5b03,0d29cf42e0
sms,0,2012-05-08 00:01:45.0,1,fb5db923774ffba,50813dedbcb8838,19e2e,19e2e,14bedd66a9,91e86be9a6
sms,0,2012-05-08 00:01:45.0,1,3ea2f05d67993d0,035ef8230e8768b,19e2e,19e2e,437de362db,4df1cab780
sms,0,2012-05-08 00:01:45.0,0,05d7d3b2dee4bac,1379b279cc0dc1f,19e2e,19e2e,ea63caa914,c1ec9c885f
sms,0,2012-05-08 00:01:45.0,2,e701fa6664b5713,aaaf0e4bdec7311,19e2e,19e2e,7a5d2e6161,e942f32a29
sms,0,2012-05-08 00:01:45.0,0,638ee058f341952,073d0363e93ad82,19e2e,19e2e,a784b2f173,9c6e07f63b
sms,0,2012-05-08 00:01:45.0,2,2fa520335181b12,8df368a1c99c297,19e2e,19e2e,c916b4fdd1,dac8dcaeb9
sms,0,2012-05-08 00:01:45.0,2,a2e4e0ec5415a88,e9dfce70c7d3f76,19e2e,19e2e,c919baf9c8,4d67cb1e72
Voice,33,2012-05-08 00:01:46.0,4,e32b3e3a86ad837,4c42ff76ed60361,19e2e,19e2e,6fddc7c18f,f191951c20
Voice,61,2012-05-08 00:01:46.0,2,1dc4e5760475f64,14f2cfca4571763,19e2e,19e2e,a1c109351b,098061f17e
Voice,38,2012-05-08 00:01:46.0,1,6ffe42fc9bdbb83,89865de9cd80cef,19e2e,19e2e,ae4db80773,5ada252efc
data,0,2012-05-08 00:01:46.0,_,b9621ec444eab89,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,3f380de986c4676,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,f6e80292b0048fc,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,67a47c5fc5b3d94,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,206645ee6e04cbc,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,eda874d0b9e1e29,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-08 00:01:46.0,_,0df4c6ebe5e5787,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,8,2012-05-08 00:01:46.0,0,04fb421beea5b20,20ae1c764ef5511,19e2e,19e2e,7483d04136,0a0692c4eb
Voice,1,2012-05-08 00:01:46.0,1,94bce64613f67e5,eae7b181c019f3c,19e2e,19e2e,afefb687c9,043588076c
sms,0,2012-05-08 00:01:46.0,2,c5e882b6b70932f,aaaf0e4bdec7311,19e2e,19e2e,4a1946d719,bb10e04c53
sms,0,2012-05-08 00:01:46.0,0,8fbb77462edb72f,52bd3cf7c6da60e,19e2e,19e2e,cd828df0e4,c07a544c63
Voice,18,2012-05-08 00:01:46.0,1,4fb2f085d612f55,bc1867baed6ffcb,19e2e,19e2e,ee5b2665ab,24859804fd
Voice,50,2012-05-08 00:01:46.0,0,b250258bfb9f4ed,063a7e6c54e1d49,19e2e,19e2e,80c2221eec,8fd6f8d1c5
Voice,111,2012-05-08 00:01:46.0,2,bbf8a9a9919dc49,28f716a3637c1dd,19e2e,19e2e,3003be076c,2802d8247a
Voice,6,2012-05-08 00:01:46.0,2,c488b2ab72c4179,fc4b6f31f69ab3e,19e2e,19e2e,98ed726da2,b4130b54ab
sms,0,2012-05-08 00:01:46.0,1,6d10227297efcb9,7af76c2046e02f3,19e2e,OTHER,f54e480df9,928a59b635
sms,0,2012-05-08 00:01:46.0,0,a7a86b45f71c7e8,4da02ebecb63d10,19e2e,19e2e,2ed1c6a4c6,7fa72a1ee3
sms,0,2012-05-08 00:01:46.0,2,b2833dca2afc334,11b8c9d1c257499,19e2e,19e2e,2a8c5b9124,1e751d08a4
sms,0,2012-05-08 00:01:46.0,2,32255675c3b6fe3,1aa7ae01386e9fb,19e2e,19e2e,2a45171ade,66e2080825
sms,0,2012-05-08 00:01:46.0,0,47d8fbf06269c49,1448d99b4086209,19e2e,19e2e,7af7f866c8,d29252461f
data,0,2012-05-08 00:01:46.0,_,77c6999ceaf85e9,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-08 00:01:46.0,1,6d10227297efcb9,7af76c2046e02f3,19e2e,OTHER,f54e480df9,928a59b635
