PRODUCT,VALUE,DATE_TIME,CELL_ON_SITE,DW_A_NUMBER_INT,DW_B_NUMBER_INT,COUNTRY_A,COUNTRY_B,CELLID,SIET_ID
sms,0,2012-05-09 00:01:24.0,2,6f2a8578f01d718,aaaf0e4bdec7311,19e2e,19e2e,634253915c,f15bd5483f
sms,0,2012-05-09 00:01:24.0,1,10d6713d68dac28,e09e736e46c5c3d,19e2e,19e2e,0453936d42,b23d0cd21d
sms,0,2012-05-09 00:01:24.0,3,16b37c2ab1df862,d6cdcd140e7ff7c,19e2e,19e2e,86e48eb9c2,b7f8585aaa
sms,25,2012-05-09 00:01:24.0,4,228361c4e792d85,6428b626cdea4a4,19e2e,19e2e,88c34bb286,1c7edd2f30
sms,25,2012-05-09 00:01:24.0,1,f1ef065c7a2fac5,f44ca1bc10d01ef,19e2e,19e2e,0a01c94258,62618367e3
sms,25,2012-05-09 00:01:24.0,1,5a30b8fe25a309e,12999f76669fd45,19e2e,19e2e,4db5de545c,5818d7383c
sms,0,2012-05-09 00:01:24.0,5,7d26d899177629b,aaaf0e4bdec7311,19e2e,19e2e,31d251b55e,5d5b23bfed
sms,0,2012-05-09 00:01:24.0,1,6fc4aaafb5a1d06,cd1bc799615cdb9,19e2e,19e2e,357609acf4,b4130b54ab
sms,25,2012-05-09 00:01:24.0,2,cfd93ab7737c6b4,e8a5a48a85c8f3a,19e2e,19e2e,06cd7ac7ac,e3d153c158
sms,0,2012-05-09 00:01:24.0,1,a0a597384c612d7,6e5a3f3f1c6ad9e,19e2e,19e2e,dd11e50b5d,1ddea341cd
sms,0,2012-05-09 00:01:24.0,3,ab37aaf82f3d261,aaaf0e4bdec7311,19e2e,19e2e,d880811c1a,f24a0f63fa
sms,25,2012-05-09 00:01:24.0,1,136d334f4dc2b30,bb47a1b91d11dbf,19e2e,19e2e,05813ba0f9,75bef3291a
sms,0,2012-05-09 00:01:24.0,0,dfaccad0c0c3922,93343ba6e41af95,19e2e,19e2e,76a78f4cd1,35530f1375
sms,25,2012-05-09 00:01:24.0,1,5400d7e4e7a698c,11d17919d9584fc,19e2e,19e2e,34f224db6b,4d67cb1e72
sms,25,2012-05-09 00:01:24.0,1,5dccc9d9c611b44,abdcaa1f18a85bf,19e2e,19e2e,038b1c178e,0a7abc8330
sms,0,2012-05-09 00:01:24.0,2,a048e1ab344dcd8,7af76c2046e02f3,19e2e,OTHER,cc2f786391,cef29910fb
sms,25,2012-05-09 00:01:24.0,2,1ce845f51721c05,14f86e722555c2b,19e2e,19e2e,2f51ddb871,dac8af8efb
sms,0,2012-05-09 00:01:24.0,2,5b6f26b5d0758fe,4c739a4f8b5b393,19e2e,19e2e,55b8970644,ed05b53185
sms,0,2012-05-09 00:01:24.0,0,361b099938627c7,93343ba6e41af95,19e2e,19e2e,63711883f9,62618367e3
sms,0,2012-05-09 00:01:24.0,3,9d2adde630046ee,93343ba6e41af95,19e2e,19e2e,904a4d8fe6,c2a21f4ec1
Voice,31,2012-05-09 00:01:24.0,1,9cb7c86abd375d5,f25fc6695c0ee42,19e2e,19e2e,c22729bb6b,71e0db3bff
Voice,30,2012-05-09 00:01:24.0,4,271264ed86430e1,de0aabb9b07bae0,19e2e,19e2e,486a9ec424,3ee7a51169
sms,25,2012-05-09 00:01:24.0,0,fb601528b64b596,36529524969a70e,19e2e,19e2e,91925a460e,d2de5847b1
Voice,42,2012-05-09 00:01:24.0,1,b891864d493c1ab,62ccbdeb84924cd,19e2e,19e2e,53304e0ed5,8e6413d5b8
Voice,66,2012-05-09 00:01:24.0,2,4d65ebdfc289592,ab89b94b1721e2e,19e2e,19e2e,dc267159be,cc8dcf793b
Voice,30,2012-05-09 00:01:24.0,2,3d633e060980c9b,fbd95909356b24d,19e2e,19e2e,385e06ef74,ead9f3d03f
Voice,22,2012-05-09 00:01:24.0,0,36f4d2a549c0495,fa484b08114f4b1,19e2e,19e2e,db13b7dfd7,8fccce7c15
Voice,104,2012-05-09 00:01:24.0,0,df40e7a58ee0b0e,6ae46288c9ab350,19e2e,19e2e,067f89441f,0f2c49b7bf
Voice,0,2012-05-09 00:01:24.0,1,10650d4969a7560,1a49f8b0ded9de6,19e2e,19e2e,f54e480df9,928a59b635
Voice,31,2012-05-09 00:01:24.0,1,e278dcdda6a9afa,78c9e9f8a149a6e,19e2e,19e2e,d229a95c9c,f7d63a29e5
Voice,41,2012-05-09 00:01:24.0,5,8dc5ade4c3ec91f,4a3abe52c465a70,19e2e,19e2e,eab7fefe09,ea78593acf
Voice,35,2012-05-09 00:01:24.0,0,5e2cfe33df8d9b4,887e40b4821f4eb,19e2e,19e2e,1f932178fe,de3cfcbcac
Voice,64,2012-05-09 00:01:24.0,1,ac9c4289b834a6a,be79921af1fa5f4,19e2e,19e2e,18ffef9b42,5c9e84e82b
data,0,2012-05-09 00:01:24.0,_,44ae53cc410cae6,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:24.0,_,aeb46653171fd48,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:24.0,_,cc33540a81b5d40,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,42,2012-05-09 00:01:24.0,1,b891864d493c1ab,62ccbdeb84924cd,19e2e,19e2e,53304e0ed5,8e6413d5b8
sms,0,2012-05-09 00:01:25.0,2,045a14285047016,0d681fd26bbdf7b,19e2e,19e2e,5098c9e365,75bef3291a
sms,0,2012-05-09 00:01:25.0,1,de5ec2c15eab804,4dd7ca16907e0af,19e2e,19e2e,943a2bc0bc,be954bdb76
sms,25,2012-05-09 00:01:25.0,1,cc727c93098ecf5,693987ee210bf9f,19e2e,19e2e,4a7047f1ba,dea1e52d3b
sms,25,2012-05-09 00:01:25.0,5,205218dfd499af0,194913d4527eafe,19e2e,19e2e,ff99709d62,2d5ab30ced
sms,0,2012-05-09 00:01:25.0,2,c6c08adf4d91295,aaaf0e4bdec7311,19e2e,19e2e,ce13ed29dd,7f76d66503
sms,25,2012-05-09 00:01:25.0,0,ee9e82a01d4dde4,21f191670187c8a,19e2e,19e2e,079520927c,bfed0deee9
sms,25,2012-05-09 00:01:25.0,2,a9241d323fd819f,359f70bc570a031,19e2e,19e2e,0bb30f4eb8,7ee1a1444f
sms,0,2012-05-09 00:01:25.0,1,9b9d3b0ebac02c2,15e43becfda3e1d,19e2e,19e2e,f94a8ed5d0,4d3501719c
sms,0,2012-05-09 00:01:25.0,2,bffb2a117d39428,6c04ea00e0ce51a,19e2e,19e2e,7b8501d7a4,e1a3687210
sms,0,2012-05-09 00:01:25.0,0,e72fc13c3a2edad,c165093337a713f,19e2e,19e2e,803fc75877,d96dcd5475
sms,0,2012-05-09 00:01:25.0,0,c5a7d9300397229,55742f0b8e5b08d,19e2e,19e2e,a04daaa926,d1809b909f
sms,0,2012-05-09 00:01:25.0,2,028534810aa01c9,9b2b7dfd1c88aee,19e2e,19e2e,353ea38a43,c0918a6630
sms,25,2012-05-09 00:01:25.0,1,35e0d0fb56989d3,70fb92b7c6eafad,19e2e,19e2e,5116d1c4a6,c07a544c63
sms,0,2012-05-09 00:01:25.0,1,de25da57f0dc98d,fedf7734d87a281,19e2e,19e2e,60d4453738,b5a37bf516
sms,25,2012-05-09 00:01:25.0,1,163cf8acf0a4530,75cb567273e5e26,19e2e,19e2e,cc7ce19d6b,b47a998a3e
sms,0,2012-05-09 00:01:25.0,0,19f03aeb57b8a9c,ec414b4424cc533,19e2e,19e2e,6c7f70aa17,e42de17efb
sms,25,2012-05-09 00:01:25.0,2,913ca3ee0d4d506,ad16e2282d34e59,19e2e,19e2e,62a3bdc3ae,00197a4f5f
sms,0,2012-05-09 00:01:25.0,2,ecc8342ac2151e6,93343ba6e41af95,19e2e,19e2e,c916b4fdd1,dac8dcaeb9
Voice,52,2012-05-09 00:01:25.0,1,f17b7eba7fdffd5,68f10ec1e852df4,19e2e,19e2e,a6606f4ac1,c6400e443f
Voice,180,2012-05-09 00:01:25.0,1,3438d0cc3474c9a,35f0e3f525d4ada,19e2e,19e2e,f426b1653c,b017b3e347
Voice,0,2012-05-09 00:01:25.0,1,dd2f137b07156e0,aa6040dfc133ba6,19e2e,19e2e,5935c85c67,7fa72a1ee3
Voice,242,2012-05-09 00:01:25.0,0,b8948e1e6f68273,a2ba658a1a354cb,19e2e,OTHER,f4aceab2e2,739e843470
Voice,35,2012-05-09 00:01:25.0,1,98540b9764fb4d8,c6dff0b7151ebc5,19e2e,19e2e,5d9dc897f7,1b5540c02d
Voice,10,2012-05-09 00:01:25.0,1,9d03ad221c29d1b,9e97e608ebb93fb,19e2e,19e2e,93e5c46ab8,7f666f45ad
Voice,30,2012-05-09 00:01:25.0,4,b876bc73803c23e,71bd1496df5f916,19e2e,19e2e,53e3260a99,eefd93f0b4
Voice,1,2012-05-09 00:01:25.0,2,7c84a8549018b9e,1435c486896c09f,19e2e,19e2e,6c9b8b0bda,06ab7fbc09
Voice,82,2012-05-09 00:01:25.0,2,945700b0cfa61a8,f86a05c135edb42,19e2e,19e2e,706d8914d0,22389546ec
data,0,2012-05-09 00:01:25.0,_,c564ee81b468cb7,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:25.0,_,f8c60cc4745586c,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:25.0,_,0f8eb31f31a62e0,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:25.0,_,1352afe75ba8a19,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:25.0,_,3760aee50d06e11,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-09 00:01:26.0,2,45adb86390781c9,1028a7364931382,19e2e,19e2e,ae5719e1fe,11e254d6b7
sms,0,2012-05-09 00:01:26.0,2,8f72b21cdb0c11c,95b80b196464bfe,19e2e,19e2e,a7dff74777,b47a998a3e
sms,0,2012-05-09 00:01:26.0,0,c3455e59409aa70,208a46b897a90ed,19e2e,19e2e,46007ed334,f15bd5483f
sms,0,2012-05-09 00:01:26.0,4,17841a5c9f76046,aaaf0e4bdec7311,19e2e,19e2e,8d4a4f4c1d,b5c786e566
sms,0,2012-05-09 00:01:26.0,1,31c5b4b972ea535,e09e736e46c5c3d,19e2e,19e2e,22f16c5505,58c9a7d6e4
sms,0,2012-05-09 00:01:26.0,1,b5315b446fc205a,0a61fd05d8e771a,19e2e,19e2e,42f7c74041,1ed7b897b7
sms,0,2012-05-09 00:01:26.0,1,db20a2e39492f65,9b0d1d7f95442a2,19e2e,19e2e,437de362db,4df1cab780
sms,0,2012-05-09 00:01:26.0,2,d400f8ea601148b,eff42eebe0e3529,19e2e,19e2e,b78724d6fc,ea07812c27
sms,0,2012-05-09 00:01:26.0,0,d6e8b40f489b451,74723c067fb060a,19e2e,19e2e,db03a198b7,3ae1708153
sms,25,2012-05-09 00:01:26.0,1,ebd6d4a192a8f2d,c819522c6946450,19e2e,19e2e,be04d38f70,c15166ba4d
sms,0,2012-05-09 00:01:26.0,1,20eeadb6de1af75,1c93b1bc88dc932,19e2e,19e2e,2e93a4410e,521d2ac7b9
sms,0,2012-05-09 00:01:26.0,0,dc7b93c5409ec4a,93343ba6e41af95,19e2e,19e2e,34ac6e4be2,7bb5edf329
sms,25,2012-05-09 00:01:26.0,1,a36b439e5d39cff,dba6e400f5c08c5,19e2e,19e2e,ed472df66d,f3a6b6efd1
sms,0,2012-05-09 00:01:26.0,2,3063c01ad8a517e,8c5a1299c726ec2,19e2e,19e2e,7852975f3d,854b64b46a
sms,0,2012-05-09 00:01:26.0,1,5147ffd9535fee8,78f2f5b5afec23f,19e2e,19e2e,7773627c12,9ef9616350
sms,25,2012-05-09 00:01:26.0,0,ad7ef11961dd5e3,6086727c2353ab6,19e2e,19e2e,e22b44de5a,5d885a2b8d
sms,0,2012-05-09 00:01:26.0,2,9a464ed90db2658,93343ba6e41af95,19e2e,19e2e,4261f660ef,69bdfc69fd
sms,50,2012-05-09 00:01:26.0,1,c9cd42f2e442bcd,6c64d047b6e8811,19e2e,19e2e,5cab340609,390877f878
sms,0,2012-05-09 00:01:26.0,0,62ea62ff351d4c9,c7c48b0ba7bacbd,19e2e,19e2e,ae00876856,bc58a52936
sms,0,2012-05-09 00:01:26.0,1,ecb5728e340c123,609ac35ed29eb4a,19e2e,19e2e,da3bdb03a1,c2545171dc
sms,0,2012-05-09 00:01:26.0,2,3310b5038660ff0,93bc3a917cf7243,19e2e,19e2e,0bb30f4eb8,7ee1a1444f
Voice,0,2012-05-09 00:01:26.0,2,020511d085c26fa,3ca2e85530ac552,19e2e,19e2e,d8208f68eb,40bb97c420
Voice,118,2012-05-09 00:01:26.0,1,0d33ccea2b2df96,50d95a95cbf5e01,19e2e,19e2e,5fb791cf56,65efe2bc62
Voice,0,2012-05-09 00:01:26.0,4,3e3603524eb0685,6b20f97bb9ed7db,19e2e,19e2e,71966bb79a,6cad985585
Voice,13,2012-05-09 00:01:26.0,2,c4ff4bd41863f9b,9cfe5ca547261d3,19e2e,19e2e,f80532d298,f437c087d8
Voice,14,2012-05-09 00:01:26.0,1,b65a2e6354cac45,bd21dad538ff49c,19e2e,19e2e,f1b81b6f44,5255819549
Voice,8,2012-05-09 00:01:26.0,1,a048c8702770654,e01934dff1fa804,19e2e,19e2e,e432412481,7ed219f2f7
Voice,0,2012-05-09 00:01:26.0,0,87bf9cc90bb54cf,8001a6860b60052,19e2e,19e2e,e3a768e21f,45669f3801
Voice,13,2012-05-09 00:01:26.0,2,a7be178d35cf47a,a2c3063336f4eb8,19e2e,19e2e,4d144a30ea,2d43d99984
Voice,80,2012-05-09 00:01:26.0,7,12fa9540406ae1f,01e79a33946c56a,19e2e,19e2e,facf406c21,06623c2f1f
Voice,133,2012-05-09 00:01:26.0,2,0ab280edb5d5ce9,65c337eccc240dc,19e2e,19e2e,6b749a3b0f,533d8c5a35
data,0,2012-05-09 00:01:26.0,_,2ea6aec8499b1a8,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
Voice,16,2012-05-09 00:01:26.0,5,69a718067b77f77,d00b80ca1f6dc51,19e2e,19e2e,92419cabe3,4906ef4504
data,0,2012-05-09 00:01:26.0,_,5400be96ef695f2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:26.0,_,841d52068ccd585,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,25,2012-05-09 00:01:27.0,2,5e84fbb1c5f56ae,492e60fdf623aae,19e2e,19e2e,294c5de37f,7c7a7a71b5
sms,0,2012-05-09 00:01:27.0,3,fe79dd9e442f965,93343ba6e41af95,19e2e,19e2e,6e93f2ef76,cc566b4b38
sms,0,2012-05-09 00:01:27.0,1,42c345753ee0a99,7bd3e2f96b23f30,19e2e,19e2e,d3877ceeca,8cdff2a0a2
sms,0,2012-05-09 00:01:27.0,3,e291ae2768ae170,3cee1b78d567298,19e2e,19e2e,93cf66f451,a8ed302b06
sms,0,2012-05-09 00:01:27.0,0,605e05f7f5de2fc,be646214e242ffe,19e2e,19e2e,e3d9ef7e42,5b72385c27
sms,25,2012-05-09 00:01:27.0,0,550b1401be1a78b,51bbc27a5870d16,19e2e,19e2e,11f25068ae,4ca8c3cf35
sms,25,2012-05-09 00:01:27.0,2,cfd93ab7737c6b4,e8a5a48a85c8f3a,19e2e,19e2e,06cd7ac7ac,e3d153c158
sms,0,2012-05-09 00:01:27.0,1,43371b6a5e60666,d4493accc06a9d5,19e2e,19e2e,3210a28876,012f83914a
sms,25,2012-05-09 00:01:27.0,0,e13897c732616d2,b15da35ef08e37c,19e2e,19e2e,cf0d211307,7ee1a1444f
sms,25,2012-05-09 00:01:27.0,0,3d8aad307174250,ef780e918b5b4d8,19e2e,19e2e,256e595098,6560f866a3
sms,25,2012-05-09 00:01:27.0,2,1ce845f51721c05,14f86e722555c2b,19e2e,19e2e,2f51ddb871,dac8af8efb
sms,0,2012-05-09 00:01:27.0,3,1e84d146370f0ad,93343ba6e41af95,19e2e,19e2e,a2d35deb78,bdeafe55f0
sms,25,2012-05-09 00:01:27.0,1,e3cf4f494a85ed4,fc587b1c9de8d21,19e2e,19e2e,7475af0010,bd13e1597d
sms,0,2012-05-09 00:01:27.0,0,d1746e0709878dd,807746abe04e6ac,19e2e,19e2e,8ab909c82e,5255819549
sms,25,2012-05-09 00:01:27.0,1,b9cb9504b3659a5,53cfe717fce0ad2,19e2e,19e2e,1640acfc47,a184731aac
Voice,0,2012-05-09 00:01:27.0,2,0f9c90a6ee44083,1a49f8b0ded9de6,19e2e,19e2e,f9640a19ed,8cc89f3fa9
Voice,90,2012-05-09 00:01:27.0,2,afc1e80208ac3df,4bfa035c46d54e4,19e2e,19e2e,2e540c7097,651c6d67d4
Voice,17,2012-05-09 00:01:27.0,0,6890a54c6e3fe83,ee43bd7ef09d415,19e2e,19e2e,7615ee7955,7753ddd136
Voice,32,2012-05-09 00:01:27.0,3,c802b58af0d0910,39df1b836ce8c9a,19e2e,19e2e,2df23a10ae,3ee7a51169
Voice,72,2012-05-09 00:01:27.0,3,2f8afe6eaa489e9,e6bba2232dbd202,19e2e,19e2e,3987fc3ce3,4bf48c62db
Voice,15,2012-05-09 00:01:27.0,5,18ef4ba268ebab1,a66714918e09beb,19e2e,19e2e,a2440ddaeb,00197a4f5f
Voice,10,2012-05-09 00:01:27.0,0,a2a00c14b3bd340,9409b5dd031bc7f,19e2e,19e2e,006b8ebb98,2371f0c1df
Voice,16,2012-05-09 00:01:27.0,0,229729c7a7c7928,8521867be067483,19e2e,19e2e,115d3a36cb,99adb97923
Voice,20,2012-05-09 00:01:27.0,0,5a73f8fff83489e,bd23be8c75a225b,19e2e,19e2e,cc50893153,24ccdda3d5
Voice,0,2012-05-09 00:01:27.0,0,7fad9d0747ae0ea,0463284f9161017,19e2e,19e2e,4d706702c2,cc442b47d9
Voice,36,2012-05-09 00:01:27.0,0,d992ed506e91e7e,f593be418d4a27c,19e2e,19e2e,b6384541e3,fe91ac057a
Voice,11,2012-05-09 00:01:27.0,1,e7bebbaa39a5ac6,f993bfce84e8ec9,19e2e,19e2e,fcda575d50,70e2654621
data,0,2012-05-09 00:01:27.0,_,0e7ec6605def4f2,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:27.0,_,88873862e27d438,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:27.0,_,d6da568c893564b,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:27.0,_,153a51163439905,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:27.0,_,bc479a385bf1c99,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:27.0,_,5dcea701f2e77a5,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:01:27.0,3,1e84d146370f0ad,93343ba6e41af95,19e2e,19e2e,a2d35deb78,bdeafe55f0
Voice,10,2012-05-09 00:01:27.0,1,93f9705156f706f,9cebc45257e6222,19e2e,19e2e,PrquoYd2rX,PrquoYd2rX
sms,0,2012-05-09 00:01:28.0,1,a0a597384c612d7,6e5a3f3f1c6ad9e,19e2e,19e2e,dd11e50b5d,1ddea341cd
sms,0,2012-05-09 00:01:28.0,3,b6202f73e7935dc,960de993dfea9c2,19e2e,19e2e,395848d69e,d0cd72cac5
sms,0,2012-05-09 00:01:28.0,0,3a9ac2f9871c89b,aaaf0e4bdec7311,19e2e,19e2e,4abcf1006e,dac8dcaeb9
sms,0,2012-05-09 00:01:28.0,0,8ab8b9ed6989f61,e09e736e46c5c3d,19e2e,19e2e,03ee801971,7f76d66503
sms,25,2012-05-09 00:01:28.0,1,cc727c93098ecf5,693987ee210bf9f,19e2e,19e2e,4a7047f1ba,dea1e52d3b
sms,0,2012-05-09 00:01:28.0,4,24ced5c74b5765b,aaaf0e4bdec7311,19e2e,19e2e,32306c6b30,fb35d6b5d3
sms,50,2012-05-09 00:01:28.0,0,329fe437b501876,f91067a21714fd0,19e2e,19e2e,9417cef3df,012f83914a
sms,0,2012-05-09 00:01:28.0,2,88019b9a19127fc,1cc832fd3e29113,19e2e,19e2e,af9dce19ee,ad67d8727e
sms,0,2012-05-09 00:01:28.0,1,9b9d3b0ebac02c2,15e43becfda3e1d,19e2e,19e2e,f94a8ed5d0,4d3501719c
sms,0,2012-05-09 00:01:28.0,0,c745b15f474e753,13b1916043f9499,19e2e,19e2e,16d2f52a35,9330e2c1d1
sms,25,2012-05-09 00:01:28.0,0,47f27dcdf9dbcea,9ecd605b567ae3a,19e2e,19e2e,765d191617,bee752ed00
sms,25,2012-05-09 00:01:28.0,1,08a31958f5090f3,6d955c1d0a7f605,19e2e,19e2e,cfa1a10f1c,35d0e703aa
sms,0,2012-05-09 00:01:28.0,3,585cac113334c08,63f90e89c3ca64b,19e2e,19e2e,3ad83fded7,ec36e9bdac
sms,0,2012-05-09 00:01:28.0,1,a91864a861dd4aa,9c468115d218445,19e2e,19e2e,db0d86e863,2e828e607c
sms,25,2012-05-09 00:01:28.0,2,c14d7d1309d4754,8b9a23dcb89dd5e,19e2e,19e2e,7e2f51dc83,b1e5de270c
sms,25,2012-05-09 00:01:28.0,2,9bc528aea093d66,1209227e37469fc,19e2e,19e2e,5a7f6cf0fa,2e828e607c
sms,0,2012-05-09 00:01:28.0,2,5b6f26b5d0758fe,4c739a4f8b5b393,19e2e,19e2e,55b8970644,ed05b53185
Voice,25,2012-05-09 00:01:28.0,1,272850495b1ff81,238fa6ae1e8533f,19e2e,19e2e,ae4db80773,5ada252efc
Voice,0,2012-05-09 00:01:28.0,5,a4840da9434b446,590d460af6d00be,19e2e,19e2e,4cfd000cb4,af34115792
Voice,0,2012-05-09 00:01:28.0,1,49fc4c83a55108c,1a49f8b0ded9de6,19e2e,19e2e,d13adda2d8,79505e1209
Voice,60,2012-05-09 00:01:28.0,1,43161a643cf195b,e432605e37b1ea6,19e2e,19e2e,f426b1653c,b017b3e347
Voice,20,2012-05-09 00:01:28.0,2,69dab73e956c1fb,b42ede33e52b43c,19e2e,19e2e,62a3bdc3ae,00197a4f5f
Voice,0,2012-05-09 00:01:28.0,1,5f35c1e5be6e2d2,c7607256d17dd30,19e2e,19e2e,ceccdb493d,ec486bc445
Voice,37,2012-05-09 00:01:28.0,0,6e1f9cc22cd169e,86717e7fb8eea91,19e2e,19e2e,98f652f048,3ee452939f
Voice,0,2012-05-09 00:01:28.0,1,bbaf4da6c71cff2,1a49f8b0ded9de6,19e2e,19e2e,93b7a9bc5f,f13e136c2f
Voice,0,2012-05-09 00:01:28.0,2,10a61e9a8107a52,11a1a83bd870455,19e2e,19e2e,f582c72524,0a7abc8330
Voice,20,2012-05-09 00:01:28.0,5,8bd3c67f551fd34,78566eeccd44a3b,19e2e,19e2e,9cf50c13b7,f24a0f63fa
data,0,2012-05-09 00:01:28.0,_,68f5393a3e61557,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
data,0,2012-05-09 00:01:28.0,_,abe619c0e5ffcb5,5a4dc9e82deb309,19e2e,OTHER,ffa6759bb2,
sms,0,2012-05-09 00:01:29.0,2,045a14285047016,0d681fd26bbdf7b,19e2e,19e2e,5098c9e365,75bef3291a
sms,0,2012-05-09 00:01:29.0,0,7cdb6606d6c84c7,aaaf0e4bdec7311,19e2e,19e2e,cc50893153,24ccdda3d5
sms,0,2012-05-09 00:01:29.0,2,7ade0dcba7c221d,aaaf0e4bdec7311,19e2e,19e2e,871ed175f0,fe31a370fe
sms,50,2012-05-09 00:01:29.0,5,205218dfd499af0,f16b21a5e513ef4,19e2e,19e2e,ff99709d62,2d5ab30ced
sms,0,2012-05-09 00:01:29.0,2,30fe51ad2080d45,8b87e62a94d8574,19e2e,19e2e,57ffe34d97,84e3e7f10d
sms,0,2012-05-09 00:01:29.0,1,74a227ee5ff20f4,0d57d80f8509d66,19e2e,19e2e,e5e1285933,e9639876a8
sms,0,2012-05-09 00:01:29.0,1,1fae51e7ee5e3ad,c86b101d2df8244,19e2e,19e2e,89b82605a0,5324bc6c24
sms,0,2012-05-09 00:01:29.0,1,1dbbccaaa05cafc,a2290fd4ea18772,19e2e,19e2e,cca0b90f3b,dedaa552e2
sms,0,2012-05-09 00:01:29.0,2,4cb91344bc60fc5,93343ba6e41af95,19e2e,19e2e,2901cbe78c,bfed0deee9
sms,0,2012-05-09 00:01:29.0,5,43d513fbee202ee,e09e736e46c5c3d,19e2e,19e2e,45527336b0,dbd9dfd695
sms,0,2012-05-09 00:01:29.0,1,b5315b446fc205a,0a61fd05d8e771a,19e2e,19e2e,42f7c74041,1ed7b897b7
sms,0,2012-05-09 00:01:29.0,1,fd76a6cf28cf7a5,8496fb74811ee39,19e2e,19e2e,e02ac3afbd,3ae1708153
sms,0,2012-05-09 00:01:29.0,0,de50aa451bf5959,93343ba6e41af95,19e2e,19e2e,937b65d951,feb5ccbbd7
sms,50,2012-05-09 00:01:29.0,1,e5a524adf842486,eb0ee1c5066bfea,19e2e,19e2e,aae7f3efb2,bc6c0ddf34
sms,0,2012-05-09 00:01:29.0,2,dcd9ee958fd00e0,9d2308971f25fdb,19e2e,19e2e,2ff9d4485e,51dcba5778
sms,0,2012-05-09 00:01:29.0,2,0807fa6d2a377fc,50c3c2186a2798d,19e2e,19e2e,32b36c0459,200a092e1c
sms,0,2012-05-09 00:01:29.0,2,5ef0d70ad2a1f04,e09e736e46c5c3d,19e2e,19e2e,7a5d2e6161,e942f32a29
sms,25,2012-05-09 00:01:29.0,1,ebd6d4a192a8f2d,c819522c6946450,19e2e,19e2e,be04d38f70,c15166ba4d
sms,0,2012-05-09 00:01:29.0,2,4ae78c5b995e9a6,93343ba6e41af95,19e2e,19e2e,367312dffd,bc58a52936
sms,0,2012-05-09 00:01:29.0,1,e5bee356377f5c7,93343ba6e41af95,19e2e,19e2e,0a01c94258,62618367e3
sms,0,2012-05-09 00:01:29.0,0,19f03aeb57b8a9c,d4d7e5f13a8d855,19e2e,19e2e,6c7f70aa17,e42de17efb
sms,0,2012-05-09 00:01:29.0,2,6a52ba6514c8527,93343ba6e41af95,19e2e,19e2e,fe85d8d983,d0cd72cac5
sms,0,2012-05-09 00:01:29.0,1,69fde0b7b086a3d,e09e736e46c5c3d,19e2e,19e2e,fa74d95868,cef3f76edc
sms,0,2012-05-09 00:01:29.0,2,92ccdcb7f81c828,e09e736e46c5c3d,19e2e,19e2e,a17f9c4c61,cd3c089a41
Voice,33,2012-05-09 00:01:29.0,0,d8520231494c929,2c4fb9898451a1d,19e2e,19e2e,7b990b570e,52a35862b4
Voice,0,2012-05-09 00:01:29.0,2,2a508c7512b3994,0f268f52e48fb9b,19e2e,19e2e,fdfe4e8c70,bd13e1597d
Voice,270,2012-05-09 00:01:29.0,1,50de92c46544014,133b55b22255f14,19e2e,19e2e,dd11e50b5d,1ddea341cd
Voice,0,2012-05-09 00:01:29.0,1,54679732a49538c,01629a46650b3a9,19e2e,19e2e,bb97806c17,12dea05f9d
Voice,0,2012-05-09 00:01:29.0,1,025dbecb39a8449,8a2cb692ebe1d25,19e2e,19e2e,437de362db,4df1cab780
Voice,0,2012-05-09 00:01:29.0,2,c53b3d439cc2c36,cd63d2dd72ed5ff,19e2e,19e2e,d1889b433b,e516cb8121
Voice,35,2012-05-09 00:01:29.0,4,ad5d4cf24243a5e,e45a299f504a0a9,19e2e,19e2e,665885c99c,4ed4d8b115
